t,popsize,population,resource input
1785.41,0.019925,N1,16
1787.64,2.23213e+07,N0,16
1787.64,0.0197619,N1,16
1789.88,2.23213e+07,N0,16
1789.88,0.0196003,N1,16
1792.11,2.23213e+07,N0,16
1792.11,0.0194402,N1,16
1794.34,2.23213e+07,N0,16
1794.34,0.0192811,N1,16
1796.57,2.23213e+07,N0,16
1796.57,0.0191232,N1,16
1798.81,2.23213e+07,N0,16
1798.81,0.0189668,N1,16
1801.04,2.23213e+07,N0,16
1801.04,0.0188118,N1,16
1803.27,2.23213e+07,N0,16
1803.27,0.018658,N1,16
1805.5,2.23213e+07,N0,16
1805.5,0.0185053,N1,16
1807.74,2.23213e+07,N0,16
1807.74,0.0183539,N1,16
1809.97,2.23213e+07,N0,16
1809.97,0.0182038,N1,16
1812.2,2.23213e+07,N0,16
1812.2,0.0180549,N1,16
1814.44,2.23213e+07,N0,16
1814.44,0.0179071,N1,16
1816.67,2.23213e+07,N0,16
1816.67,0.0177605,N1,16
1818.9,2.23213e+07,N0,16
1818.9,0.0176153,N1,16
1821.13,2.23213e+07,N0,16
1821.13,0.0174714,N1,16
1823.36,2.23213e+07,N0,16
1823.36,0.0173286,N1,16
1825.6,2.23213e+07,N0,16
1825.6,0.0171866,N1,16
1827.83,2.23213e+07,N0,16
1827.83,0.0170459,N1,16
1830.06,2.23213e+07,N0,16
1830.06,0.0169065,N1,16
1832.3,2.23213e+07,N0,16
1832.3,0.0167684,N1,16
1834.53,2.23213e+07,N0,16
1834.53,0.0166312,N1,16
1836.76,2.23213e+07,N0,16
1836.76,0.016495,N1,16
1839,2.23213e+07,N0,16
1839,0.01636,N1,16
1841.23,2.23213e+07,N0,16
1841.23,0.0162263,N1,16
1843.46,2.23213e+07,N0,16
1843.46,0.0160936,N1,16
1845.69,2.23213e+07,N0,16
1845.69,0.0159619,N1,16
1847.93,2.23213e+07,N0,16
1847.93,0.0158313,N1,16
1850.16,2.23213e+07,N0,16
1850.16,0.0157018,N1,16
1852.39,2.23213e+07,N0,16
1852.39,0.0155734,N1,16
1854.63,2.23213e+07,N0,16
1854.63,0.015446,N1,16
1856.86,2.23213e+07,N0,16
1856.86,0.0153196,N1,16
1859.09,2.23213e+07,N0,16
1859.09,0.0151943,N1,16
1861.32,2.23213e+07,N0,16
1861.32,0.0150702,N1,16
1863.56,2.23213e+07,N0,16
1863.56,0.0149468,N1,16
1865.79,2.23213e+07,N0,16
1865.79,0.0148245,N1,16
1868.02,2.23213e+07,N0,16
1868.02,0.0147031,N1,16
1870.26,2.23213e+07,N0,16
1870.26,0.0145829,N1,16
1872.49,2.23213e+07,N0,16
1872.49,0.0144637,N1,16
1874.72,2.23213e+07,N0,16
1874.72,0.0143454,N1,16
1876.95,2.23213e+07,N0,16
1876.95,0.0142281,N1,16
1879.18,2.23213e+07,N0,16
1879.18,0.0141117,N1,16
1881.42,2.23213e+07,N0,16
1881.42,0.0139963,N1,16
1883.65,2.23213e+07,N0,16
1883.65,0.0138819,N1,16
1885.88,2.23213e+07,N0,16
1885.88,0.0137684,N1,16
1888.12,2.23213e+07,N0,16
1888.12,0.0136556,N1,16
1890.35,2.23213e+07,N0,16
1890.35,0.0135438,N1,16
1892.58,2.23213e+07,N0,16
1892.58,0.0134332,N1,16
1894.81,2.23213e+07,N0,16
1894.81,0.0133235,N1,16
1897.04,2.23213e+07,N0,16
1897.04,0.0132145,N1,16
1899.28,2.23213e+07,N0,16
1899.28,0.0131062,N1,16
1901.51,2.23213e+07,N0,16
1901.51,0.0129989,N1,16
1903.74,2.23213e+07,N0,16
1903.74,0.0128926,N1,16
1905.97,2.23213e+07,N0,16
1905.97,0.0127873,N1,16
1908.21,2.23213e+07,N0,16
1908.21,0.0126827,N1,16
1910.44,2.23213e+07,N0,16
1910.44,0.012579,N1,16
1912.67,2.23213e+07,N0,16
1912.67,0.0124761,N1,16
1914.9,2.23213e+07,N0,16
1914.9,0.0123741,N1,16
1917.14,2.23213e+07,N0,16
1917.14,0.0122729,N1,16
1919.37,2.23213e+07,N0,16
1919.37,0.0121725,N1,16
1921.6,2.23213e+07,N0,16
1921.6,0.0120729,N1,16
1923.84,2.23213e+07,N0,16
1923.84,0.0119741,N1,16
1926.07,2.23213e+07,N0,16
1926.07,0.011876,N1,16
1928.3,2.23213e+07,N0,16
1928.3,0.0117789,N1,16
1930.54,2.23213e+07,N0,16
1930.54,0.0116826,N1,16
1932.77,2.23213e+07,N0,16
1932.77,0.0115871,N1,16
1935,2.23213e+07,N0,16
1935,0.0114923,N1,16
1937.24,2.23213e+07,N0,16
1937.24,0.0113982,N1,16
1939.47,2.23213e+07,N0,16
1939.47,0.011305,N1,16
1941.7,2.23213e+07,N0,16
1941.7,0.0112125,N1,16
1943.93,2.23213e+07,N0,16
1943.93,0.0111208,N1,16
1946.17,2.23213e+07,N0,16
1946.17,0.0110298,N1,16
1948.4,2.23213e+07,N0,16
1948.4,0.0109396,N1,16
1950.63,2.23213e+07,N0,16
1950.63,0.0108501,N1,16
1952.87,2.23213e+07,N0,16
1952.87,0.0107613,N1,16
1955.1,2.23213e+07,N0,16
1955.1,0.0106732,N1,16
1957.33,2.23213e+07,N0,16
1957.33,0.0105859,N1,16
1959.56,2.23213e+07,N0,16
1959.56,0.0104994,N1,16
1961.8,2.23213e+07,N0,16
1961.8,0.0104135,N1,16
1964.03,2.23213e+07,N0,16
1964.03,0.0103283,N1,16
1966.27,2.23213e+07,N0,16
1966.27,0.0102437,N1,16
1968.5,2.23213e+07,N0,16
1968.5,0.01016,N1,16
1970.73,2.23213e+07,N0,16
1970.73,0.010077,N1,16
1972.96,2.23213e+07,N0,16
1972.96,0.00999462,N1,16
1975.19,2.23213e+07,N0,16
1975.19,0.00991275,N1,16
1977.43,2.23213e+07,N0,16
1977.43,0.00983161,N1,16
1979.66,2.23213e+07,N0,16
1979.66,0.00975128,N1,16
1981.89,2.23213e+07,N0,16
1981.89,0.00967151,N1,16
1984.13,2.23213e+07,N0,16
1984.13,0.00959229,N1,16
1986.36,2.23213e+07,N0,16
1986.36,0.00951382,N1,16
1988.59,2.23213e+07,N0,16
1988.59,0.00943604,N1,16
1990.82,2.23213e+07,N0,16
1990.82,0.00935891,N1,16
1993.05,2.23213e+07,N0,16
1993.05,0.00928236,N1,16
1995.29,2.23213e+07,N0,16
1995.29,0.00920635,N1,16
1997.52,2.23213e+07,N0,16
1997.52,0.00913099,N1,16
1999.76,2.23213e+07,N0,16
1999.76,0.00905633,N1,16
2001.99,2.23213e+07,N0,16
2001.99,0.00898227,N1,16
2004.22,2.23213e+07,N0,16
2004.22,0.00890878,N1,16
2006.45,2.23213e+07,N0,16
2006.45,0.00883595,N1,16
2008.68,2.23213e+07,N0,16
2008.68,0.00876371,N1,16
2010.92,2.23213e+07,N0,16
2010.92,0.00869196,N1,16
2013.15,2.23213e+07,N0,16
2013.15,0.00862081,N1,16
2015.39,2.23213e+07,N0,16
2015.39,0.00855028,N1,16
2017.62,2.23213e+07,N0,16
2017.62,0.0084804,N1,16
2019.85,2.23213e+07,N0,16
2019.85,0.00841106,N1,16
2022.08,2.23213e+07,N0,16
2022.08,0.00834227,N1,16
2024.31,2.23213e+07,N0,16
2024.31,0.00827401,N1,16
2026.55,2.23213e+07,N0,16
2026.55,0.0082063,N1,16
2028.78,2.23213e+07,N0,16
2028.78,0.00813923,N1,16
2031.01,2.23213e+07,N0,16
2031.01,0.00807273,N1,16
2033.24,2.23213e+07,N0,16
2033.24,0.0080067,N1,16
2035.48,2.23213e+07,N0,16
2035.48,0.00794115,N1,16
2037.71,2.23213e+07,N0,16
2037.71,0.0078762,N1,16
2039.94,2.23213e+07,N0,16
2039.94,0.00781183,N1,16
2042.17,2.23213e+07,N0,16
2042.17,0.00774798,N1,16
2044.41,2.23213e+07,N0,16
2044.41,0.00768452,N1,16
2046.64,2.23213e+07,N0,16
2046.64,0.0076216,N1,16
2048.87,2.23213e+07,N0,16
2048.87,0.00755927,N1,16
2051.1,2.23213e+07,N0,16
2051.1,0.00749755,N1,16
2053.33,2.23213e+07,N0,16
2053.33,0.0074363,N1,16
2055.57,2.23213e+07,N0,16
2055.57,0.00737538,N1,16
2057.8,2.23213e+07,N0,16
2057.8,0.00731497,N1,16
2060.03,2.23213e+07,N0,16
2060.03,0.00725517,N1,16
2062.26,2.23213e+07,N0,16
2062.26,0.00719592,N1,16
2064.5,2.23213e+07,N0,16
2064.5,0.00713704,N1,16
2066.73,2.23213e+07,N0,16
2066.73,0.00707854,N1,16
2068.97,2.23213e+07,N0,16
2068.97,0.00702062,N1,16
2071.2,2.23213e+07,N0,16
2071.2,0.00696331,N1,16
2073.43,2.23213e+07,N0,16
2073.43,0.00690644,N1,16
2075.66,2.23213e+07,N0,16
2075.66,0.00684992,N1,16
2077.89,2.23213e+07,N0,16
2077.89,0.00679381,N1,16
2080.13,2.23213e+07,N0,16
2080.13,0.00673824,N1,16
2082.36,2.23213e+07,N0,16
2082.36,0.00668318,N1,16
2084.59,2.23213e+07,N0,16
2084.59,0.00662851,N1,16
2086.82,2.23213e+07,N0,16
2086.82,0.00657428,N1,16
2089.06,2.23213e+07,N0,16
2089.06,0.00652051,N1,16
2091.29,2.23213e+07,N0,16
2091.29,0.00646719,N1,16
2093.52,2.23213e+07,N0,16
2093.52,0.00641428,N1,16
2095.75,2.23213e+07,N0,16
2095.75,0.0063618,N1,16
2097.99,2.23213e+07,N0,16
2097.99,0.00630972,N1,16
2100.22,2.23213e+07,N0,16
2100.22,0.00625808,N1,16
2102.46,2.23213e+07,N0,16
2102.46,0.0062069,N1,16
2104.69,2.23213e+07,N0,16
2104.69,0.00615618,N1,16
2106.92,2.23213e+07,N0,16
2106.92,0.00610585,N1,16
2109.15,2.23213e+07,N0,16
2109.15,0.00605586,N1,16
2111.39,2.23213e+07,N0,16
2111.39,0.0060063,N1,16
2113.62,2.23213e+07,N0,16
2113.62,0.00595719,N1,16
2115.85,2.23213e+07,N0,16
2115.85,0.0059085,N1,16
2118.08,2.23213e+07,N0,16
2118.08,0.00586018,N1,16
2120.31,2.23213e+07,N0,16
2120.31,0.00581222,N1,16
2122.55,2.23213e+07,N0,16
2122.55,0.00576467,N1,16
2124.78,2.23213e+07,N0,16
2124.78,0.00571753,N1,16
2127.01,2.23213e+07,N0,16
2127.01,0.00567078,N1,16
2129.25,2.23213e+07,N0,16
2129.25,0.00562437,N1,16
2131.48,2.23213e+07,N0,16
2131.48,0.00557832,N1,16
2133.71,2.23213e+07,N0,16
2133.71,0.00553268,N1,16
2135.94,2.23213e+07,N0,16
2135.94,0.00548746,N1,16
2138.18,2.23213e+07,N0,16
2138.18,0.00544259,N1,16
2140.41,2.23213e+07,N0,16
2140.41,0.00539805,N1,16
2142.64,2.23213e+07,N0,16
2142.64,0.00535388,N1,16
2144.87,2.23213e+07,N0,16
2144.87,0.00531012,N1,16
2147.11,2.23213e+07,N0,16
2147.11,0.00526667,N1,16
2149.34,2.23213e+07,N0,16
2149.34,0.00522359,N1,16
2151.57,2.23213e+07,N0,16
2151.57,0.00518086,N1,16
2153.81,2.23213e+07,N0,16
2153.81,0.00513849,N1,16
2156.04,2.23213e+07,N0,16
2156.04,0.00509649,N1,16
2158.27,2.23213e+07,N0,16
2158.27,0.0050548,N1,16
2160.5,2.23213e+07,N0,16
2160.5,0.00501342,N1,16
2162.74,2.23213e+07,N0,16
2162.74,0.00497238,N1,16
2164.97,2.23213e+07,N0,16
2164.97,0.00493172,N1,16
2167.2,2.23213e+07,N0,16
2167.2,0.00489144,N1,16
2169.43,2.23213e+07,N0,16
2169.43,0.00485143,N1,16
2171.67,2.23213e+07,N0,16
2171.67,0.00481171,N1,16
2173.9,2.23213e+07,N0,16
2173.9,0.00477233,N1,16
2176.13,2.23213e+07,N0,16
2176.13,0.00473333,N1,16
2178.36,2.23213e+07,N0,16
2178.36,0.00469464,N1,16
2180.6,2.23213e+07,N0,16
2180.6,0.00465624,N1,16
2182.83,2.23213e+07,N0,16
2182.83,0.00461814,N1,16
2185.06,2.23213e+07,N0,16
2185.06,0.00458033,N1,16
2187.3,2.23213e+07,N0,16
2187.3,0.00454286,N1,16
2189.53,2.23213e+07,N0,16
2189.53,0.00450573,N1,16
2191.76,2.23213e+07,N0,16
2191.76,0.00446891,N1,16
2193.99,2.23213e+07,N0,16
2193.99,0.00443236,N1,16
2196.22,2.23213e+07,N0,16
2196.22,0.00439608,N1,16
2198.46,2.23213e+07,N0,16
2198.46,0.00436011,N1,16
2200.69,2.23213e+07,N0,16
2200.69,0.00432446,N1,16
2202.92,2.23213e+07,N0,16
2202.92,0.0042891,N1,16
2205.16,2.23213e+07,N0,16
2205.16,0.00425397,N1,16
2207.39,2.23213e+07,N0,16
2207.39,0.00421914,N1,16
2209.62,2.23213e+07,N0,16
2209.62,0.00418464,N1,16
2211.86,2.23213e+07,N0,16
2211.86,0.00415043,N1,16
2214.09,2.23213e+07,N0,16
2214.09,0.00411647,N1,16
2216.32,2.23213e+07,N0,16
2216.32,0.0040828,N1,16
2218.56,2.23213e+07,N0,16
2218.56,0.00404939,N1,16
2220.79,2.23213e+07,N0,16
2220.79,0.00401627,N1,16
2223.02,2.23213e+07,N0,16
2223.02,0.00398343,N1,16
2225.25,2.23213e+07,N0,16
2225.25,0.00395085,N1,16
2227.49,2.23213e+07,N0,16
2227.49,0.00391851,N1,16
2229.72,2.23213e+07,N0,16
2229.72,0.00388643,N1,16
2231.95,2.23213e+07,N0,16
2231.95,0.00385465,N1,16
2234.18,2.23213e+07,N0,16
2234.18,0.00382316,N1,16
2236.42,2.23213e+07,N0,16
2236.42,0.00379188,N1,16
2238.65,2.23213e+07,N0,16
2238.65,0.00376084,N1,16
2240.88,2.23213e+07,N0,16
2240.88,0.00373008,N1,16
2243.11,2.23213e+07,N0,16
2243.11,0.00369958,N1,16
2245.34,2.23213e+07,N0,16
2245.34,0.00366935,N1,16
2247.58,2.23213e+07,N0,16
2247.58,0.00363935,N1,16
2249.81,2.23213e+07,N0,16
2249.81,0.00360958,N1,16
2252.04,2.23213e+07,N0,16
2252.04,0.00358004,N1,16
2254.28,2.23213e+07,N0,16
2254.28,0.00355074,N1,16
2256.51,2.23213e+07,N0,16
2256.51,0.00352171,N1,16
2258.74,2.23213e+07,N0,16
2258.74,0.00349291,N1,16
2260.97,2.23213e+07,N0,16
2260.97,0.00346434,N1,16
2263.21,2.23213e+07,N0,16
2263.21,0.003436,N1,16
2265.44,2.23213e+07,N0,16
2265.44,0.00340789,N1,16
2267.67,2.23213e+07,N0,16
2267.67,0.00338002,N1,16
2269.9,2.23213e+07,N0,16
2269.9,0.0033524,N1,16
2272.13,2.23213e+07,N0,16
2272.13,0.00332498,N1,16
2274.37,2.23213e+07,N0,16
2274.37,0.00329778,N1,16
2276.6,2.23213e+07,N0,16
2276.6,0.0032708,N1,16
2278.83,2.23213e+07,N0,16
2278.83,0.00324407,N1,16
2281.06,2.23213e+07,N0,16
2281.06,0.00321755,N1,16
2283.3,2.23213e+07,N0,16
2283.3,0.00319123,N1,16
2285.53,2.23213e+07,N0,16
2285.53,0.00316511,N1,16
2287.76,2.23213e+07,N0,16
2287.76,0.00313922,N1,16
2289.99,2.23213e+07,N0,16
2289.99,0.00311356,N1,16
2292.22,2.23213e+07,N0,16
2292.22,0.00308811,N1,16
2294.46,2.23213e+07,N0,16
2294.46,0.00306283,N1,16
2296.69,2.23213e+07,N0,16
2296.69,0.00303778,N1,16
2298.92,2.23213e+07,N0,16
2298.92,0.00301296,N1,16
2301.15,2.23213e+07,N0,16
2301.15,0.00298833,N1,16
2303.39,2.23213e+07,N0,16
2303.39,0.00296388,N1,16
2305.62,2.23213e+07,N0,16
2305.62,0.00293961,N1,16
2307.86,2.23213e+07,N0,16
2307.86,0.00291555,N1,16
2310.09,2.23213e+07,N0,16
2310.09,0.0028917,N1,16
2312.32,2.23213e+07,N0,16
2312.32,0.00286805,N1,16
2314.55,2.23213e+07,N0,16
2314.55,0.0028446,N1,16
2316.79,2.23213e+07,N0,16
2316.79,0.00282133,N1,16
2319.02,2.23213e+07,N0,16
2319.02,0.00279824,N1,16
2321.25,2.23213e+07,N0,16
2321.25,0.00277535,N1,16
2323.49,2.23213e+07,N0,16
2323.49,0.00275264,N1,16
2325.72,2.23213e+07,N0,16
2325.72,0.00273013,N1,16
2327.95,2.23213e+07,N0,16
2327.95,0.0027078,N1,16
2330.18,2.23213e+07,N0,16
2330.18,0.00268565,N1,16
2332.42,2.23213e+07,N0,16
2332.42,0.00266367,N1,16
2334.65,2.23213e+07,N0,16
2334.65,0.00264185,N1,16
2336.89,2.23213e+07,N0,16
2336.89,0.00262024,N1,16
2339.12,2.23213e+07,N0,16
2339.12,0.00259883,N1,16
2341.35,2.23213e+07,N0,16
2341.35,0.0025776,N1,16
2343.58,2.23213e+07,N0,16
2343.58,0.0025565,N1,16
2345.82,2.23213e+07,N0,16
2345.82,0.00253557,N1,16
2348.05,2.23213e+07,N0,16
2348.05,0.00251481,N1,16
2350.28,2.23213e+07,N0,16
2350.28,0.00249425,N1,16
2352.51,2.23213e+07,N0,16
2352.51,0.00247388,N1,16
2354.74,2.23213e+07,N0,16
2354.74,0.00245367,N1,16
2356.97,2.23213e+07,N0,16
2356.97,0.00243359,N1,16
2359.21,2.23213e+07,N0,16
2359.21,0.00241365,N1,16
2361.44,2.23213e+07,N0,16
2361.44,0.00239391,N1,16
2363.67,2.23213e+07,N0,16
2363.67,0.00237435,N1,16
2365.91,2.23213e+07,N0,16
2365.91,0.00235492,N1,16
2368.14,2.23213e+07,N0,16
2368.14,0.00233564,N1,16
2370.38,2.23213e+07,N0,16
2370.38,0.00231651,N1,16
2372.61,2.23213e+07,N0,16
2372.61,0.00229758,N1,16
2374.84,2.23213e+07,N0,16
2374.84,0.00227881,N1,16
2377.07,2.23213e+07,N0,16
2377.07,0.00226019,N1,16
2379.3,2.23213e+07,N0,16
2379.3,0.00224169,N1,16
2381.54,2.23213e+07,N0,16
2381.54,0.00222333,N1,16
2383.77,2.23213e+07,N0,16
2383.77,0.00220514,N1,16
2386,2.23213e+07,N0,16
2386,0.00218711,N1,16
2388.23,2.23213e+07,N0,16
2388.23,0.00216923,N1,16
2390.47,2.23213e+07,N0,16
2390.47,0.00215148,N1,16
2392.7,2.23213e+07,N0,16
2392.7,0.00213386,N1,16
2394.93,2.23213e+07,N0,16
2394.93,0.00211641,N1,16
2397.17,2.23213e+07,N0,16
2397.17,0.00209911,N1,16
2399.4,2.23213e+07,N0,16
2399.4,0.00208193,N1,16
2401.63,2.23213e+07,N0,16
2401.63,0.0020649,N1,16
2403.87,2.23213e+07,N0,16
2403.87,0.00204801,N1,16
2406.1,2.23213e+07,N0,16
2406.1,0.00203125,N1,16
2408.33,2.23213e+07,N0,16
2408.33,0.00201463,N1,16
2410.56,2.23213e+07,N0,16
2410.56,0.00199817,N1,16
2412.79,2.23213e+07,N0,16
2412.79,0.00198183,N1,16
2415.03,2.23213e+07,N0,16
2415.03,0.0019656,N1,16
2417.27,2.23213e+07,N0,16
2417.27,0.0019495,N1,16
2419.5,2.23213e+07,N0,16
2419.5,0.00193357,N1,16
2421.73,2.23213e+07,N0,16
2421.73,0.00191778,N1,16
2423.96,2.23213e+07,N0,16
2423.96,0.00190208,N1,16
2426.2,2.23213e+07,N0,16
2426.2,0.00188649,N1,16
2428.43,2.23213e+07,N0,16
2428.43,0.00187106,N1,16
2430.66,2.23213e+07,N0,16
2430.66,0.00185577,N1,16
2432.89,2.23213e+07,N0,16
2432.89,0.00184061,N1,16
2435.12,2.23213e+07,N0,16
2435.12,0.00182556,N1,16
2437.35,2.23213e+07,N0,16
2437.35,0.00181062,N1,16
2439.59,2.23213e+07,N0,16
2439.59,0.00179581,N1,16
2441.82,2.23213e+07,N0,16
2441.82,0.00178113,N1,16
2444.05,2.23213e+07,N0,16
2444.05,0.00176656,N1,16
2446.28,2.23213e+07,N0,16
2446.28,0.00175211,N1,16
2448.52,2.23213e+07,N0,16
2448.52,0.00173778,N1,16
2450.75,2.23213e+07,N0,16
2450.75,0.00172358,N1,16
2452.98,2.23213e+07,N0,16
2452.98,0.00170949,N1,16
2455.21,2.23213e+07,N0,16
2455.21,0.0016955,N1,16
2457.45,2.23213e+07,N0,16
2457.45,0.0016816,N1,16
2459.68,2.23213e+07,N0,16
2459.68,0.00166786,N1,16
2461.91,2.23213e+07,N0,16
2461.91,0.00165424,N1,16
2464.14,2.23213e+07,N0,16
2464.14,0.00164071,N1,16
2466.38,2.23213e+07,N0,16
2466.38,0.00162727,N1,16
2468.61,2.23213e+07,N0,16
2468.61,0.00161395,N1,16
2470.84,2.23213e+07,N0,16
2470.84,0.00160077,N1,16
2473.07,2.23213e+07,N0,16
2473.07,0.00158769,N1,16
2475.31,2.23213e+07,N0,16
2475.31,0.00157469,N1,16
2477.54,2.23213e+07,N0,16
2477.54,0.0015618,N1,16
2479.77,2.23213e+07,N0,16
2479.77,0.00154902,N1,16
2482,2.23213e+07,N0,16
2482,0.00153636,N1,16
2484.24,2.23213e+07,N0,16
2484.24,0.0015238,N1,16
2486.47,2.23213e+07,N0,16
2486.47,0.00151133,N1,16
2488.7,2.23213e+07,N0,16
2488.7,0.00149896,N1,16
2490.94,2.23213e+07,N0,16
2490.94,0.0014867,N1,16
2493.17,2.23213e+07,N0,16
2493.17,0.00147455,N1,16
2495.4,2.23213e+07,N0,16
2495.4,0.00146249,N1,16
2497.63,2.23213e+07,N0,16
2497.63,0.00145053,N1,16
2499.86,2.23213e+07,N0,16
2499.86,0.00143867,N1,16
2502.1,2.23213e+07,N0,16
2502.1,0.0014269,N1,16
2504.33,2.23213e+07,N0,16
2504.33,0.00141523,N1,16
2506.56,2.23213e+07,N0,16
2506.56,0.00140367,N1,16
2508.79,2.23213e+07,N0,16
2508.79,0.00139218,N1,16
2511.03,2.23213e+07,N0,16
2511.03,0.00138078,N1,16
2513.26,2.23213e+07,N0,16
2513.26,0.00136948,N1,16
2515.49,2.23213e+07,N0,16
2515.49,0.00135829,N1,16
2517.72,2.23213e+07,N0,16
2517.72,0.00134719,N1,16
2519.96,2.23213e+07,N0,16
2519.96,0.00133616,N1,16
2522.19,2.23213e+07,N0,16
2522.19,0.00132522,N1,16
2524.42,2.23213e+07,N0,16
2524.42,0.00131438,N1,16
2526.66,2.23213e+07,N0,16
2526.66,0.00130364,N1,16
2528.89,2.23213e+07,N0,16
2528.89,0.00129298,N1,16
2531.12,2.23213e+07,N0,16
2531.12,0.00128239,N1,16
2533.36,2.23213e+07,N0,16
2533.36,0.0012719,N1,16
2535.59,2.23213e+07,N0,16
2535.59,0.0012615,N1,16
2537.82,2.23213e+07,N0,16
2537.82,0.00125118,N1,16
2540.05,2.23213e+07,N0,16
2540.05,0.00124095,N1,16
2542.28,2.23213e+07,N0,16
2542.28,0.0012308,N1,16
2544.52,2.23213e+07,N0,16
2544.52,0.00122073,N1,16
2546.75,2.23213e+07,N0,16
2546.75,0.00121075,N1,16
2548.98,2.23213e+07,N0,16
2548.98,0.00120085,N1,16
2551.22,2.23213e+07,N0,16
2551.22,0.00119102,N1,16
2553.45,2.23213e+07,N0,16
2553.45,0.00118126,N1,16
2555.68,2.23213e+07,N0,16
2555.68,0.00117161,N1,16
2557.91,2.23213e+07,N0,16
2557.91,0.00116204,N1,16
2560.15,2.23213e+07,N0,16
2560.15,0.00115253,N1,16
2562.38,2.23213e+07,N0,16
2562.38,0.0011431,N1,16
2564.61,2.23213e+07,N0,16
2564.61,0.00113375,N1,16
2566.84,2.23213e+07,N0,16
2566.84,0.00112448,N1,16
2569.08,2.23213e+07,N0,16
2569.08,0.00111528,N1,16
2571.31,2.23213e+07,N0,16
2571.31,0.00110616,N1,16
2573.54,2.23213e+07,N0,16
2573.54,0.00109711,N1,16
2575.78,2.23213e+07,N0,16
2575.78,0.00108813,N1,16
2578.01,2.23213e+07,N0,16
2578.01,0.00107923,N1,16
2580.24,2.23213e+07,N0,16
2580.24,0.0010704,N1,16
2582.48,2.23213e+07,N0,16
2582.48,0.00106164,N1,16
2584.71,2.23213e+07,N0,16
2584.71,0.00105296,N1,16
2586.94,2.23213e+07,N0,16
2586.94,0.00104435,N1,16
2589.17,2.23213e+07,N0,16
2589.17,0.0010358,N1,16
2591.41,2.23213e+07,N0,16
2591.41,0.00102732,N1,16
2593.64,2.23213e+07,N0,16
2593.64,0.00101891,N1,16
2595.87,2.23213e+07,N0,16
2595.87,0.00101059,N1,16
2598.1,2.23213e+07,N0,16
2598.1,0.00100233,N1,16
2600.34,2.23213e+07,N0,16
2600.34,0.000994129,N1,16
2602.57,2.23213e+07,N0,16
2602.57,0.000985991,N1,16
2604.8,2.23213e+07,N0,16
2604.8,0.000977927,N1,16
2607.03,2.23213e+07,N0,16
2607.03,0.000969932,N1,16
2609.27,2.23213e+07,N0,16
2609.27,0.000962003,N1,16
2611.5,2.23213e+07,N0,16
2611.5,0.000954132,N1,16
2613.73,2.23213e+07,N0,16
2613.73,0.000946325,N1,16
2615.96,2.23213e+07,N0,16
2615.96,0.000938588,N1,16
2618.2,2.23213e+07,N0,16
2618.2,0.000930912,N1,16
2620.43,2.23213e+07,N0,16
2620.43,0.000923294,N1,16
2622.66,2.23213e+07,N0,16
2622.66,0.000915738,N1,16
2624.9,2.23213e+07,N0,16
2624.9,0.000908249,N1,16
2627.13,2.23213e+07,N0,16
2627.13,0.000900827,N1,16
2629.36,2.23213e+07,N0,16
2629.36,0.000893458,N1,16
2631.59,2.23213e+07,N0,16
2631.59,0.000886146,N1,16
2633.83,2.23213e+07,N0,16
2633.83,0.000878896,N1,16
2636.06,2.23213e+07,N0,16
2636.06,0.000871709,N1,16
2638.29,2.23213e+07,N0,16
2638.29,0.000864582,N1,16
2640.52,2.23213e+07,N0,16
2640.52,0.00085751,N1,16
2642.76,2.23213e+07,N0,16
2642.76,0.000850492,N1,16
2644.99,2.23213e+07,N0,16
2644.99,0.000843535,N1,16
2647.22,2.23213e+07,N0,16
2647.22,0.000836639,N1,16
2649.45,2.23213e+07,N0,16
2649.45,0.0008298,N1,16
2651.69,2.23213e+07,N0,16
2651.69,0.000823011,N1,16
2653.92,2.23213e+07,N0,16
2653.92,0.000816272,N1,16
2656.15,2.23213e+07,N0,16
2656.15,0.000809592,N1,16
2658.39,2.23213e+07,N0,16
2658.39,0.000802973,N1,16
2660.62,2.23213e+07,N0,16
2660.62,0.000796402,N1,16
2662.85,2.23213e+07,N0,16
2662.85,0.000789886,N1,16
2665.09,2.23213e+07,N0,16
2665.09,0.000783425,N1,16
2667.32,2.23213e+07,N0,16
2667.32,0.00077702,N1,16
2669.55,2.23213e+07,N0,16
2669.55,0.000770666,N1,16
2671.78,2.23213e+07,N0,16
2671.78,0.000764358,N1,16
2674.02,2.23213e+07,N0,16
2674.02,0.000758103,N1,16
2676.25,2.23213e+07,N0,16
2676.25,0.000751906,N1,16
2678.48,2.23213e+07,N0,16
2678.48,0.000745755,N1,16
2680.72,2.23213e+07,N0,16
2680.72,0.000739649,N1,16
2682.95,2.23213e+07,N0,16
2682.95,0.000733597,N1,16
2685.18,2.23213e+07,N0,16
2685.18,0.000727596,N1,16
2687.41,2.23213e+07,N0,16
2687.41,0.000721648,N1,16
2689.65,2.23213e+07,N0,16
2689.65,0.000715747,N1,16
2691.88,2.23213e+07,N0,16
2691.88,0.000709893,N1,16
2694.11,2.23213e+07,N0,16
2694.11,0.000704084,N1,16
2696.34,2.23213e+07,N0,16
2696.34,0.000698325,N1,16
2698.58,2.23213e+07,N0,16
2698.58,0.000692611,N1,16
2700.81,2.23213e+07,N0,16
2700.81,0.000686937,N1,16
2703.05,2.23213e+07,N0,16
2703.05,0.000681317,N1,16
2705.28,2.23213e+07,N0,16
